1, none, minecraft:the_void, MONSTER, decoration_delight:stool_entity, 20, 4, 4
2944, none, terralith:desert_spires, MONSTER, goety:warlock, 10, 1, 1
2945, none, terralith:desert_spires, MONSTER, quark:stoneling, 80, 1, 1
2946, none, terralith:desert_spires, MONSTER, quark:toretoise, 80, 2, 4
2947, none, terralith:desert_spires, CREATURE, minecraft:rabbit, 10, 2, 3
2948, none, terralith:desert_spires, CREATURE, naturalist:snail, 10, 2, 3
2949, none, terralith:desert_spires, CREATURE, naturalist:rattlesnake, 10, 1, 1
2950, none, terralith:desert_spires, CREATURE, naturalist:bluejay, 10, 1, 4
2951, none, terralith:desert_spires, CREATURE, naturalist:canary, 10, 1, 4
2952, none, terralith:desert_spires, CREATURE, naturalist:cardinal, 10, 1, 4
2953, none, terralith:desert_spires, CREATURE, naturalist:robin, 10, 1, 4
2954, none, terralith:desert_spires, CREATURE, naturalist:vulture, 15, 2, 4
2955, none, terralith:desert_spires, CREATURE, naturalist:lizard, 15, 1, 2
2956, none, terralith:desert_spires, CREATURE, naturalist:tortoise, 15, 1, 2
2957, none, terralith:desert_spires, AMBIENT, minecraft:bat, 10, 8, 8
2958, none, terralith:desert_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2959, none, terralith:siberian_grove, MONSTER, minecraft:spider, 80, 4, 4
2960, none, terralith:siberian_grove, MONSTER, minecraft:zombie, 80, 4, 4
2961, none, terralith:siberian_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
2962, none, terralith:siberian_grove, MONSTER, minecraft:skeleton, 80, 4, 4
2963, none, terralith:siberian_grove, MONSTER, minecraft:creeper, 80, 4, 4
2964, none, terralith:siberian_grove, MONSTER, minecraft:slime, 80, 4, 4
2965, none, terralith:siberian_grove, MONSTER, minecraft:enderman, 5, 1, 4
2966, none, terralith:siberian_grove, MONSTER, eidolon:wraith, 60, 1, 3
2967, none, terralith:siberian_grove, MONSTER, graveyard:nightmare, 10, 1, 1
2968, none, terralith:siberian_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2969, none, terralith:siberian_grove, MONSTER, eidolon:zombie_brute, 60, 1, 3
2970, none, terralith:siberian_grove, MONSTER, decoration_delight:stool_entity, 20, 4, 4
2971, none, terralith:siberian_grove, MONSTER, tconstruct:sky_slime, 80, 2, 4
2972, none, terralith:siberian_grove, MONSTER, savage_and_ravage:iceologer, 10, 1, 1
2973, none, terralith:siberian_grove, MONSTER, goety:wraith, 20, 1, 1
2974, none, terralith:siberian_grove, MONSTER, goety:warlock, 10, 1, 1
2975, none, terralith:siberian_grove, MONSTER, quark:stoneling, 80, 1, 1
2976, none, terralith:siberian_grove, MONSTER, quark:toretoise, 80, 2, 4
2977, none, terralith:siberian_grove, CREATURE, minecraft:wolf, 10, 4, 4
2978, none, terralith:siberian_grove, CREATURE, minecraft:rabbit, 10, 2, 3
2979, none, terralith:siberian_grove, CREATURE, minecraft:fox, 10, 2, 4
2980, none, terralith:siberian_grove, CREATURE, eidolon:slimy_slug, 10, 2, 3
2981, none, terralith:siberian_grove, CREATURE, naturalist:snail, 10, 2, 3
2982, none, terralith:siberian_grove, CREATURE, naturalist:bear, 10, 1, 2
2983, none, terralith:siberian_grove, CREATURE, naturalist:bluejay, 10, 1, 4
2984, none, terralith:siberian_grove, CREATURE, naturalist:canary, 10, 1, 4
2985, none, terralith:siberian_grove, CREATURE, naturalist:robin, 10, 1, 4
2986, none, terralith:siberian_grove, AMBIENT, minecraft:bat, 10, 8, 8
2987, none, terralith:siberian_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2988, none, terralith:sakura_valley, MONSTER, minecraft:spider, 80, 4, 4
2989, none, terralith:sakura_valley, MONSTER, minecraft:zombie, 80, 4, 4
2990, none, terralith:sakura_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
2991, none, terralith:sakura_valley, MONSTER, minecraft:skeleton, 80, 4, 4
2992, none, terralith:sakura_valley, MONSTER, minecraft:creeper, 80, 4, 4
2993, none, terralith:sakura_valley, MONSTER, minecraft:slime, 80, 4, 4
2994, none, terralith:sakura_valley, MONSTER, minecraft:enderman, 5, 1, 4
2995, none, terralith:sakura_valley, MONSTER, minecraft:witch, 5, 1, 1
2996, none, terralith:sakura_valley, MONSTER, eidolon:wraith, 60, 1, 3
2997, none, terralith:sakura_valley, MONSTER, eidolon:zombie_brute, 60, 1, 3
2998, none, terralith:sakura_valley, MONSTER, decoration_delight:stool_entity, 20, 4, 4
2999, none, terralith:sakura_valley, MONSTER, tconstruct:sky_slime, 80, 2, 4
3000, none, terralith:sakura_valley, MONSTER, goety:wraith, 20, 1, 1
3001, none, terralith:sakura_valley, MONSTER, goety:warlock, 10, 1, 1
3002, none, terralith:sakura_valley, MONSTER, quark:stoneling, 80, 1, 1
3003, none, terralith:sakura_valley, MONSTER, quark:toretoise, 80, 2, 4
3004, none, terralith:sakura_valley, CREATURE, minecraft:rabbit, 10, 2, 3
3005, none, terralith:sakura_valley, CREATURE, naturalist:snail, 10, 2, 3
3006, none, terralith:sakura_valley, CREATURE, naturalist:snake, 10, 1, 1
3007, none, terralith:sakura_valley, CREATURE, naturalist:bear, 10, 1, 2
3008, none, terralith:sakura_valley, CREATURE, naturalist:deer, 10, 1, 3
3009, none, terralith:sakura_valley, CREATURE, naturalist:bluejay, 10, 1, 4
3010, none, terralith:sakura_valley, CREATURE, naturalist:canary, 10, 1, 4
3011, none, terralith:sakura_valley, CREATURE, naturalist:cardinal, 10, 1, 4
3012, none, terralith:sakura_valley, CREATURE, naturalist:robin, 10, 1, 4
3013, none, terralith:sakura_valley, CREATURE, naturalist:butterfly, 10, 1, 3
3014, none, terralith:sakura_valley, CREATURE, naturalist:lizard, 15, 1, 2
3015, none, terralith:sakura_valley, AMBIENT, minecraft:bat, 10, 8, 8
3016, none, terralith:sakura_valley, AMBIENT, naturalist:firefly, 10, 2, 3
3017, none, terralith:sakura_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3018, plains, terralith:temperate_highlands, MONSTER, minecraft:spider, 80, 4, 4
3019, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie, 80, 4, 4
3020, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
3021, plains, terralith:temperate_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
3022, plains, terralith:temperate_highlands, MONSTER, minecraft:creeper, 80, 4, 4
3023, plains, terralith:temperate_highlands, MONSTER, minecraft:slime, 80, 4, 4
3024, plains, terralith:temperate_highlands, MONSTER, minecraft:enderman, 5, 1, 4
3025, plains, terralith:temperate_highlands, MONSTER, minecraft:witch, 5, 1, 1
3026, plains, terralith:temperate_highlands, MONSTER, eidolon:wraith, 60, 1, 3
3027, plains, terralith:temperate_highlands, MONSTER, eidolon:zombie_brute, 60, 1, 3
3028, plains, terralith:temperate_highlands, MONSTER, decoration_delight:stool_entity, 20, 4, 4
3029, plains, terralith:temperate_highlands, MONSTER, tconstruct:sky_slime, 80, 2, 4
3030, plains, terralith:temperate_highlands, MONSTER, goety:wraith, 20, 1, 1
3031, plains, terralith:temperate_highlands, MONSTER, goety:warlock, 10, 1, 1
3032, plains, terralith:temperate_highlands, MONSTER, quark:stoneling, 80, 1, 1
3033, plains, terralith:temperate_highlands, MONSTER, quark:toretoise, 80, 2, 4
3034, plains, terralith:temperate_highlands, CREATURE, minecraft:cow, 20, 8, 8
3035, plains, terralith:temperate_highlands, CREATURE, minecraft:horse, 10, 2, 6
3036, plains, terralith:temperate_highlands, CREATURE, minecraft:donkey, 10, 1, 3
3037, plains, terralith:temperate_highlands, CREATURE, naturalist:snail, 10, 2, 3
3038, plains, terralith:temperate_highlands, CREATURE, naturalist:snake, 10, 1, 1
3039, plains, terralith:temperate_highlands, CREATURE, naturalist:bear, 10, 1, 2
3040, plains, terralith:temperate_highlands, CREATURE, naturalist:deer, 10, 1, 3
3041, plains, terralith:temperate_highlands, CREATURE, naturalist:bluejay, 10, 1, 4
3042, plains, terralith:temperate_highlands, CREATURE, naturalist:canary, 10, 1, 4
3043, plains, terralith:temperate_highlands, CREATURE, naturalist:cardinal, 10, 1, 4
3044, plains, terralith:temperate_highlands, CREATURE, naturalist:robin, 10, 1, 4
3045, plains, terralith:temperate_highlands, CREATURE, naturalist:butterfly, 10, 1, 3
3046, plains, terralith:temperate_highlands, CREATURE, naturalist:lizard, 15, 1, 2
3047, plains, terralith:temperate_highlands, AMBIENT, minecraft:bat, 10, 8, 8
3048, plains, terralith:temperate_highlands, AMBIENT, naturalist:firefly, 10, 2, 3
3049, plains, terralith:temperate_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3050, none, terralith:ancient_sands, MONSTER, minecraft:spider, 80, 4, 4
3051, none, terralith:ancient_sands, MONSTER, minecraft:zombie, 19, 4, 4
3052, none, terralith:ancient_sands, MONSTER, minecraft:zombie_villager, 10, 1, 1
3053, none, terralith:ancient_sands, MONSTER, minecraft:skeleton, 80, 4, 4
3054, none, terralith:ancient_sands, MONSTER, minecraft:creeper, 80, 4, 4
3055, none, terralith:ancient_sands, MONSTER, minecraft:slime, 80, 4, 4
3056, none, terralith:ancient_sands, MONSTER, minecraft:enderman, 5, 1, 4
3057, none, terralith:ancient_sands, MONSTER, minecraft:witch, 5, 1, 1
3058, none, terralith:ancient_sands, MONSTER, minecraft:husk, 80, 4, 4
3059, none, terralith:ancient_sands, MONSTER, eidolon:wraith, 60, 1, 3
3060, none, terralith:ancient_sands, MONSTER, graveyard:nightmare, 10, 1, 1
3061, none, terralith:ancient_sands, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3062, none, terralith:ancient_sands, MONSTER, eidolon:zombie_brute, 60, 1, 3
3063, none, terralith:ancient_sands, MONSTER, decoration_delight:stool_entity, 20, 4, 4
3064, none, terralith:ancient_sands, MONSTER, tconstruct:sky_slime, 80, 2, 4
3065, none, terralith:ancient_sands, MONSTER, goety:wraith, 20, 1, 1
3066, none, terralith:ancient_sands, MONSTER, goety:warlock, 10, 1, 1
3067, none, terralith:ancient_sands, MONSTER, quark:stoneling, 80, 1, 1
3068, none, terralith:ancient_sands, MONSTER, quark:toretoise, 80, 2, 4
3069, none, terralith:ancient_sands, CREATURE, minecraft:rabbit, 10, 2, 3
3070, none, terralith:ancient_sands, CREATURE, naturalist:rattlesnake, 10, 1, 1
3071, none, terralith:ancient_sands, CREATURE, naturalist:cardinal, 10, 1, 4
3072, none, terralith:ancient_sands, AMBIENT, minecraft:bat, 10, 8, 8
3073, none, terralith:ancient_sands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3074, none, terralith:granite_cliffs, MONSTER, minecraft:spider, 80, 4, 4
3075, none, terralith:granite_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
3076, none, terralith:granite_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
3077, none, terralith:granite_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
3078, none, terralith:granite_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
3079, none, terralith:granite_cliffs, MONSTER, minecraft:slime, 80, 4, 4
3080, none, terralith:granite_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
3081, none, terralith:granite_cliffs, MONSTER, minecraft:witch, 5, 1, 1
3082, none, terralith:granite_cliffs, MONSTER, eidolon:wraith, 60, 1, 3
3083, none, terralith:granite_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3084, none, terralith:granite_cliffs, MONSTER, eidolon:zombie_brute, 60, 1, 3
3085, none, terralith:granite_cliffs, MONSTER, decoration_delight:stool_entity, 20, 4, 4
3086, none, terralith:granite_cliffs, MONSTER, tconstruct:sky_slime, 80, 2, 4
3087, none, terralith:granite_cliffs, MONSTER, goety:wraith, 20, 1, 1
3088, none, terralith:granite_cliffs, MONSTER, goety:warlock, 10, 1, 1
3089, none, terralith:granite_cliffs, MONSTER, quark:stoneling, 80, 1, 1
3090, none, terralith:granite_cliffs, MONSTER, quark:toretoise, 80, 2, 4
3091, none, terralith:granite_cliffs, CREATURE, eidolon:slimy_slug, 10, 2, 5
3092, none, terralith:granite_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
3093, none, terralith:granite_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3094, none, terralith:desert_canyon, MONSTER, minecraft:spider, 80, 4, 4
3095, none, terralith:desert_canyon, MONSTER, minecraft:zombie, 19, 4, 4
3096, none, terralith:desert_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
3097, none, terralith:desert_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
3098, none, terralith:desert_canyon, MONSTER, minecraft:creeper, 80, 4, 4
3099, none, terralith:desert_canyon, MONSTER, minecraft:slime, 80, 4, 4
3100, none, terralith:desert_canyon, MONSTER, minecraft:enderman, 5, 1, 4
3101, none, terralith:desert_canyon, MONSTER, minecraft:witch, 5, 1, 1
3102, none, terralith:desert_canyon, MONSTER, minecraft:husk, 80, 4, 4
3103, none, terralith:desert_canyon, MONSTER, eidolon:wraith, 60, 1, 3
3104, none, terralith:desert_canyon, MONSTER, graveyard:nightmare, 10, 1, 1
3105, none, terralith:desert_canyon, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3106, none, terralith:desert_canyon, MONSTER, eidolon:zombie_brute, 60, 1, 3
3107, none, terralith:desert_canyon, MONSTER, decoration_delight:stool_entity, 20, 4, 4
3108, none, terralith:desert_canyon, MONSTER, tconstruct:sky_slime, 80, 2, 4
3109, none, terralith:desert_canyon, MONSTER, goety:wraith, 20, 1, 1
3110, none, terralith:desert_canyon, MONSTER, goety:warlock, 10, 1, 1
3111, none, terralith:desert_canyon, MONSTER, quark:stoneling, 80, 1, 1
3112, none, terralith:desert_canyon, MONSTER, quark:toretoise, 80, 2, 4
3113, none, terralith:desert_canyon, CREATURE, minecraft:rabbit, 10, 2, 3
3114, none, terralith:desert_canyon, CREATURE, naturalist:snail, 10, 2, 3
3115, none, terralith:desert_canyon, CREATURE, naturalist:rattlesnake, 10, 1, 1
3116, none, terralith:desert_canyon, CREATURE, naturalist:bluejay, 10, 1, 4
3117, none, terralith:desert_canyon, CREATURE, naturalist:canary, 10, 1, 4
3118, none, terralith:desert_canyon, CREATURE, naturalist:cardinal, 10, 1, 4
3119, none, terralith:desert_canyon, CREATURE, naturalist:robin, 10, 1, 4
3120, none, terralith:desert_canyon, CREATURE, naturalist:vulture, 15, 2, 4
3121, none, terralith:desert_canyon, CREATURE, naturalist:lizard, 15, 1, 2
3122, none, terralith:desert_canyon, CREATURE, naturalist:tortoise, 15, 1, 2
3123, none, terralith:desert_canyon, AMBIENT, minecraft:bat, 10, 8, 8
3124, none, terralith:desert_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3125, none, terralith:cave/tuff_caves, MONSTER, minecraft:spider, 80, 4, 4
3126, none, terralith:cave/tuff_caves, MONSTER, minecraft:zombie, 80, 4, 4
3127, none, terralith:cave/tuff_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
3128, none, terralith:cave/tuff_caves, MONSTER, minecraft:skeleton, 80, 4, 4
3129, none, terralith:cave/tuff_caves, MONSTER, minecraft:creeper, 80, 4, 4
3130, none, terralith:cave/tuff_caves, MONSTER, minecraft:slime, 80, 4, 4
3131, none, terralith:cave/tuff_caves, MONSTER, minecraft:enderman, 5, 1, 4
3132, none, terralith:cave/tuff_caves, MONSTER, minecraft:witch, 5, 1, 1
3133, none, terralith:cave/tuff_caves, MONSTER, eidolon:wraith, 60, 1, 3
3134, none, terralith:cave/tuff_caves, MONSTER, eidolon:zombie_brute, 60, 1, 3
3135, none, terralith:cave/tuff_caves, MONSTER, decoration_delight:stool_entity, 20, 4, 4
3136, none, terralith:cave/tuff_caves, MONSTER, tconstruct:sky_slime, 80, 2, 4
3137, none, terralith:cave/tuff_caves, MONSTER, goety:wraith, 20, 1, 1
3138, none, terralith:cave/tuff_caves, MONSTER, goety:warlock, 10, 1, 1
3139, none, terralith:cave/tuff_caves, MONSTER, quark:stoneling, 80, 1, 1
3140, none, terralith:cave/tuff_caves, MONSTER, quark:toretoise, 80, 2, 4
3141, none, terralith:cave/tuff_caves, CREATURE, naturalist:snail, 10, 2, 3
3142, none, terralith:cave/tuff_caves, AMBIENT, minecraft:bat, 10, 8, 8
3143, none, terralith:cave/tuff_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3144, none, terralith:mirage_isles, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3145, none, terralith:mirage_isles, MONSTER, decoration_delight:stool_entity, 20, 4, 4
3146, none, terralith:mirage_isles, MONSTER, tconstruct:sky_slime, 80, 2, 4
3147, none, terralith:mirage_isles, MONSTER, quark:stoneling, 80, 1, 1
3148, none, terralith:mirage_isles, MONSTER, quark:toretoise, 80, 2, 4
3149, none, terralith:mirage_isles, CREATURE, eidolon:slimy_slug, 10, 2, 5
3150, none, terralith:mirage_isles, CREATURE, cnb:lizard, 10, 1, 4
3151, none, terralith:mirage_isles, CREATURE, naturalist:snail, 10, 2, 3
3152, none, terralith:mirage_isles, CREATURE, naturalist:snake, 10, 1, 1
3153, none, terralith:mirage_isles, CREATURE, naturalist:bear, 10, 1, 2
3154, none, terralith:mirage_isles, CREATURE, naturalist:deer, 10, 1, 3
3155, none, terralith:mirage_isles, CREATURE, naturalist:bluejay, 10, 1, 4
3156, none, terralith:mirage_isles, CREATURE, naturalist:canary, 10, 1, 4
3157, none, terralith:mirage_isles, CREATURE, naturalist:cardinal, 10, 1, 4
3158, none, terralith:mirage_isles, CREATURE, naturalist:robin, 10, 1, 4
3159, none, terralith:mirage_isles, CREATURE, naturalist:butterfly, 10, 1, 3
3160, none, terralith:mirage_isles, CREATURE, naturalist:lizard, 15, 1, 2
3161, none, terralith:mirage_isles, AMBIENT, minecraft:bat, 10, 8, 8
3162, none, terralith:mirage_isles, AMBIENT, naturalist:firefly, 10, 2, 3
3163, none, terralith:mirage_isles, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3164, none, terralith:cave/thermal_caves, MONSTER, minecraft:spider, 80, 4, 4
3165, none, terralith:cave/thermal_caves, MONSTER, minecraft:zombie, 80, 4, 4
3166, none, terralith:cave/thermal_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
3167, none, terralith:cave/thermal_caves, MONSTER, minecraft:skeleton, 80, 4, 4
3168, none, terralith:cave/thermal_caves, MONSTER, minecraft:creeper, 80, 4, 4
3169, none, terralith:cave/thermal_caves, MONSTER, minecraft:slime, 80, 4, 4
3170, none, terralith:cave/thermal_caves, MONSTER, minecraft:enderman, 5, 1, 4
3171, none, terralith:cave/thermal_caves, MONSTER, minecraft:witch, 5, 1, 1
3172, none, terralith:cave/thermal_caves, MONSTER, minecraft:drowned, 80, 4, 4
3173, none, terralith:cave/thermal_caves, MONSTER, eidolon:wraith, 60, 1, 3
3174, none, terralith:cave/thermal_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3175, none, terralith:cave/thermal_caves, MONSTER, eidolon:zombie_brute, 60, 1, 3
3176, none, terralith:cave/thermal_caves, MONSTER, decoration_delight:stool_entity, 20, 4, 4
3177, none, terralith:cave/thermal_caves, MONSTER, tconstruct:sky_slime, 80, 2, 4
3178, none, terralith:cave/thermal_caves, MONSTER, goety:wraith, 20, 1, 1
3179, none, terralith:cave/thermal_caves, MONSTER, goety:warlock, 10, 1, 1
3180, none, terralith:cave/thermal_caves, MONSTER, quark:stoneling, 80, 1, 1
3181, none, terralith:cave/thermal_caves, MONSTER, quark:toretoise, 80, 2, 4
3182, none, terralith:cave/thermal_caves, CREATURE, eidolon:slimy_slug, 10, 2, 5
3183, none, terralith:cave/thermal_caves, CREATURE, naturalist:snail, 10, 2, 3
3184, none, terralith:cave/thermal_caves, AMBIENT, minecraft:bat, 10, 8, 8
3185, none, terralith:cave/thermal_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3186, none, terralith:skylands_spring, MONSTER, minecraft:spider, 80, 4, 4
3187, none, terralith:skylands_spring, MONSTER, minecraft:zombie, 80, 4, 4
3188, none, terralith:skylands_spring, MONSTER, minecraft:zombie_villager, 10, 1, 1
3189, none, terralith:skylands_spring, MONSTER, minecraft:skeleton, 80, 4, 4
3190, none, terralith:skylands_spring, MONSTER, minecraft:creeper, 80, 4, 4
3191, none, terralith:skylands_spring, MONSTER, minecraft:slime, 80, 4, 4
3192, none, terralith:skylands_spring, MONSTER, minecraft:enderman, 5, 1, 4
3193, none, terralith:skylands_spring, MONSTER, minecraft:witch, 5, 1, 1
3194, none, terralith:skylands_spring, MONSTER, minecraft:drowned, 10, 1, 1
3195, none, terralith:skylands_spring, MONSTER, eidolon:wraith, 60, 1, 3
